"","substanceBXH","geneSymbol","LocusLinkID","moduleColor","GS.weight","p.GS.weight","MM.magenta","p.MM.magenta","MM.purple","p.MM.purple","MM.midnightblue","p.MM.midnightblue","MM.green","p.MM.green","MM.black","p.MM.black","MM.turquoise","p.MM.turquoise","MM.cyan","p.MM.cyan","MM.blue","p.MM.blue","MM.grey60","p.MM.grey60","MM.lightcyan","p.MM.lightcyan","MM.royalblue","p.MM.royalblue","MM.grey","p.MM.grey","MM.darkgreen","p.MM.darkgreen","MM.pink","p.MM.pink","MM.salmon","p.MM.salmon","MM.greenyellow","p.MM.greenyellow","MM.lightgreen","p.MM.lightgreen","MM.darkred","p.MM.darkred","MM.brown","p.MM.brown"
"MMT00076817","MMT00076817",NA,NA,"black",-0.132331360917419,0.127457180340299,-0.175549051892624,0.0424712438192387,-0.259561448399938,0.00245710136965117,-0.190618050562625,0.0273727556439448,-0.148549328793318,0.0867143384881714,0.700728569266345,4.30725334893906e-21,0.254699675306381,0.00297915602198952,-0.279538009820222,0.00107155328102856,-0.358495051679235,2.1068588586467e-05,0.158014365959044,0.0682298897117534,-0.0366566338800265,0.67412228486056,0.335667051239504,7.34299128716141e-05,-0.0114650184736375,0.895397093817145,0.108872208739475,0.210494955659881,-0.0670518242699125,0.44143273042675,-0.109489297269877,0.207905389200093,-0.14169692984778,0.102438551999786,-0.0170800246910579,0.844706018304282,0.102643715310626,0.237930529461303,0.311947235036663,0.000243295453468053
"MMT00046083","MMT00046083","Klhl15",236904,"black",-0.128666755553324,0.138436814069042,-0.181098240502116,0.0362536340380426,-0.141680143246169,0.102479655921458,-0.239085883919324,0.00539987102368724,-0.0428488508935411,0.623009047070841,0.722946626245354,6.05257111078396e-23,0.0692840141447637,0.426344157744934,-0.428336767953037,2.43064921798479e-07,-0.668528639017559,1.08454037921016e-18,0.0728654208302724,0.402767439266211,0.00719929268474089,0.934202885953562,0.430634342691867,2.06157247226692e-07,0.0650482718624399,0.455229548262842,0.122152494383444,0.159711901575043,0.296075341656049,0.000513863779358633,-0.133179875858902,0.125013085634762,-0.0652991545339504,0.453488891028368,0.02160502894392,0.804302965159889,0.0414580364394643,0.634345177698647,0.263053852423246,0.00213478079079327
"MMT00047678","MMT00047678","Chrm5",213788,"black",-0.125667564265248,0.147947103902004,-0.180610729211785,0.0367672337679194,-0.14876624859627,0.086249964589877,-0.252893311521528,0.00319730625752371,0.04553965434664,0.601327785884385,0.700484032791851,4.50440506415545e-21,0.125404726487732,0.148803505711649,-0.453644506506352,3.69829947205004e-08,-0.612472358669248,3.72364802131076e-15,-0.0183521023829824,0.833302125372818,-0.0418660573793159,0.631010560216603,0.3789424659085,6.33050747241896e-06,0.180755401642224,0.0366141839843116,0.153235909308528,0.0771159630854539,0.262425030476083,0.00218982342633306,-0.155356713478175,0.0730633261878784,-0.142254318094171,0.101081072046481,0.0658415606067996,0.4497383261837,-0.168691227599724,0.05136297231626,0.196279650335613,0.0230278819038628
"MMT00009144","MMT00009144",NA,NA,"black",-0.123775605791662,0.154195319517594,-0.133990225219287,0.122712799055127,-0.2289813093211,0.00778458562009176,-0.253848229849273,0.00308025277383298,0.0205518412268269,0.813664839865171,0.59763157642729,2.47388575216036e-14,0.225075941685017,0.00893133507516629,-0.436253343008548,1.3709937823939e-07,-0.475666904714786,6.31504725817964e-09,-0.0333438517195834,0.702110372158657,-0.103347776111043,0.234709777927784,0.357058143333711,2.28566056233054e-05,-0.0748721273139546,0.389901878404334,-0.0910556017365402,0.295401657315139,0.103613053138721,0.233504212099431,-0.17939647192864,0.0380731642763701,-0.198394029976995,0.0215644847464258,0.00876866531001147,0.919903238184409,-0.0632862163944483,0.467559149260646,0.204201450466208,0.0179498519048285
"MMT00077437","MMT00077437","Olfr307",258610,"black",-0.122602075225385,0.158169314017096,0.0125472506919765,0.885587459576063,-0.0765123968024975,0.379571429083241,0.0189716620136934,0.827760287726011,-0.0363703844913702,0.676523813038077,0.27221327320028,0.00146320196833843,-0.00508622862598837,0.953488857104164,-0.00790552649512612,0.927765024248975,-0.0977752851501743,0.261045953989621,-0.0122433865966169,0.888340078631797,0.0287178485056521,0.741863466982284,-0.0407191105675495,0.640402848378212,-0.239548918582523,0.00530822501959084,0.0952015437639174,0.273867129744302,0.0341031334152075,0.695658529891971,-0.0847170334210143,0.330437039652255,0.0115404562653515,0.894712775550852,-0.0465199721351922,0.593513379829135,-0.202084220111213,0.0192017553445122,-0.0197174488330781,0.82110062386104
"MMT00030456","MMT00030456","AF366264",231201,"black",-0.120933862069527,0.163949771464852,-0.138190904879266,0.111308726148297,-0.227502266390545,0.00820256167316806,-0.216397496002098,0.0120272180922139,-0.11887178033274,0.171310691038418,0.794912025161708,1.9658264443648e-30,0.310733048011196,0.000258003233169955,-0.393607124544232,2.53873764784553e-06,-0.429725085606679,2.20073168779121e-07,0.135683676767233,0.118011372054755,-0.0786308856590053,0.36647809409355,0.412183422617433,7.47991813236503e-07,-0.033651084870921,0.699497132487293,0.223205074500612,0.00953172037979882,-0.0714770538549615,0.411814056887771,-0.178193845909083,0.0394048027666417,-0.203813896131117,0.0181735785052947,0.0578960683623468,0.506386788155466,0.122018796770506,0.160172803355648,0.376589573152182,7.30037555054047e-06
"MMT00028069","MMT00028069","B230315F11Rik",319653,"black",-0.119360624922806,0.169543948977065,-0.20626042527033,0.01680081676753,-0.28169527124128,0.000976033183581325,-0.280568873617779,0.00102488990754074,-0.13231653429598,0.127500211835671,0.632846505965286,2.33962877841747e-16,0.293368383959385,0.000581315900300761,-0.220603689763027,0.010425572773877,-0.267630180594328,0.00177050035575452,0.196367287657322,0.0229655747723481,-0.0972095621006595,0.263828316582724,0.393743409735314,2.51674885732661e-06,0.118718002303334,0.171869270679092,0.0647335325055295,0.457418501025799,-0.182618403290155,0.0346907766202354,-0.122088969572333,0.159930769714871,-0.101565044236203,0.242924572696142,-0.0483373957582775,0.579149137731035,0.0911267109357299,0.295023111012708,0.403946682973432,1.29770611556215e-06
"MMT00033170","MMT00033170","Acac",107476,"black",-0.119199767710229,0.170123808650731,-0.162885295131454,0.0600471400232952,-0.214843281129817,0.0126714236661795,-0.17278970230108,0.0458806547246465,-0.102763358477842,0.237381052553613,0.800658461401881,3.69411867031079e-31,0.340976160613324,5.53967039695306e-05,-0.431735860865768,1.90423391128984e-07,-0.46000737808615,2.2477726555022e-08,0.184135181707092,0.0331884797120291,-0.125395341695524,0.148834153128291,0.488837228832143,2.06401364962519e-09,-0.082070719222952,0.345819921384223,0.106703073149159,0.219780463038313,-0.0913085488254062,0.294056567815504,-0.0920605005257494,0.290081944724998,-0.194232925723181,0.0245248637643762,0.00650029438950881,0.940578983438661,0.0807975780542001,0.353378757063656,0.46213187196614,1.89915878253966e-08
"MMT00052632","MMT00052632","BC033606",231108,"black",-0.115529893095556,0.183755060072778,-0.0630614663124291,0.469144839129076,-0.162880211752891,0.0600552403251369,-0.129600984596309,0.135571616368751,-0.102792517688793,0.237247269492992,0.590443851003624,5.97983809876729e-14,-0.0498095737571691,0.567633242703845,-0.194879323938513,0.0240433279897936,-0.390323182001892,3.12712103100139e-06,0.0959807132589863,0.269941561308942,0.0864685654646717,0.320500146292166,0.160833890951053,0.0633895392595683,0.131922946953679,0.128646614978521,0.100278034418115,0.248977913824718,0.23193954528353,0.00700478921604142,-0.0389953987043407,0.654625583116499,0.0336883712749023,0.699180223270997,0.00453858166091218,0.958492089963702,0.0856188241720302,0.325296583076138,0.0973331097048301,0.263218960436889
"MMT00048655","MMT00048655","C130073D16Rik",269800,"black",-0.111741849501272,0.198646697489221,-0.158182712349419,0.0679326895990331,-0.209293658228078,0.0152245094936668,-0.208122529155536,0.0158171694146665,-0.0840514881201473,0.334263979285816,0.751211369355473,1.40527440552177e-25,0.274915894679888,0.00130561064155995,-0.362459080811658,1.67940591364151e-05,-0.373018587100523,9.04454694436131e-06,0.204534173661422,0.0177596848293549,-0.0966079023771625,0.266809539992508,0.472006932964141,8.54545100857932e-09,0.23262795342929,0.00683358971169887,9.8297701964644e-05,0.999100610565384,-0.0923233897225492,0.288700853584612,-0.155534261836123,0.072732015137555,-0.124579812269938,0.151515618838983,0.0701002187648587,0.42090213656972,-0.060854759086457,0.484869041301897,0.421497084692908,3.94036179826345e-07
"MMT00058712","MMT00058712","9130214H05Rik",319848,"black",-0.110756097691707,0.20266109354851,-0.134140954864016,0.122288561250456,-0.262474963697059,0.00218540607746701,-0.165078491114803,0.0566349321477473,-0.18864329275248,0.0290443807245042,0.757542777136213,3.22668623512192e-26,0.397271102666545,2.00660658455507e-06,-0.404286056747917,1.26894625438716e-06,-0.357363271834942,2.24653812113463e-05,0.172968605680929,0.045652899424702,-0.180381916829854,0.0370103953103605,0.497000510278659,1.00739583433601e-09,0.0989850891797532,0.255163354051964,0.19539286072711,0.0236665663680997,-0.228013041392357,0.00805602541073728,-0.0531619338828868,0.541821994501613,-0.235620772212003,0.00613173886895168,0.0106860864040924,0.90246742352055,-0.179563015182613,0.0378917721763798,0.496336817919836,1.06864552185245e-09
"MMT00066052","MMT00066052","Ccl22",20299,"black",-0.108621441806325,0.211553846036888,-0.143552541109725,0.0979742625368274,-0.115860450329744,0.182495432645983,-0.149226334362459,0.0852716028716458,-0.109653058048133,0.207222030246877,0.598219768966782,2.29926226169056e-14,0.138691381186948,0.110007062885342,-0.227552321827207,0.00818809777534476,-0.38044759840457,5.77543376010228e-06,0.21877509726755,0.0110972429244836,0.0877264610192002,0.313484187747838,0.341548642677341,5.37222106598745e-05,0.0645392135555055,0.458772864239757,0.0571190843518226,0.512118757522783,0.0017741683479647,0.983768086616557,-0.0588472883171769,0.499415128096048,-0.0783906493276227,0.367948719046594,-0.037571915428807,0.666465507727637,0.236819740194035,0.0058690781870372,0.298553275776384,0.0004585178420211
"MMT00073988","MMT00073988","A530088H08Rik",193003,"black",-0.100671385336647,0.247116861093204,-0.0173525489787984,0.842260104321164,-0.204466038976971,0.0177984842971255,-0.24680259403219,0.00404296280566519,-0.00302006865135748,0.972372886929169,0.662196634125539,2.96925352570547e-18,0.437060637934033,1.29216551975871e-07,-0.366928523311947,1.29582453901917e-05,-0.261167482292833,0.00230377460527606,0.231761966638053,0.0070495642947999,-0.213048234898072,0.0134528495950799,0.483125211709903,3.37187567931256e-09,-0.0849201750416742,0.329274565230872,-0.0313998039852347,0.718725584817041,-0.344466048775993,4.59006298311903e-05,-0.119492132345544,0.169070979259229,-0.291753728749401,0.00062533690307994,-0.0689354967435163,0.428680190941835,-0.0288445065465474,0.740765362242981,0.552714505698596,4.38419921634194e-12
"MMT00045085","MMT00045085",NA,NA,"black",-0.0982366409684322,0.258791795930088,-0.177413394547566,0.0402897227116391,-0.155428185934729,0.0729298097480081,-0.199290098553807,0.0209688755280164,-0.0611041314941401,0.483078075381263,0.749561186055419,2.04720898807084e-25,0.0794207205874624,0.361668653196019,-0.407487966871219,1.02584975249177e-06,-0.678474885187243,2.11903944529032e-19,0.253083872522485,0.00317363223463594,0.127091887767593,0.143370874806466,0.502383328395603,6.21245073587685e-10,-0.0121340410234438,0.889330936856522,0.0892377833516098,0.305187903966427,0.230813621190135,0.00729301040686269,-0.141859128205727,0.10204205835598,-0.120026680623794,0.167158532636366,-0.0238247074150394,0.784664174856667,0.0563659041714792,0.517706884994384,0.382241548474971,5.17397706278224e-06
"MMT00007426","MMT00007426","Pou4f1",18996,"black",-0.0958234826522053,0.270730622885287,-0.0586945881519788,0.500530888887114,-0.118404685675409,0.173011521839419,-0.228683357208714,0.00786723623144576,0.0868497784164766,0.318363283847841,0.519917995524712,1.21196930282861e-10,0.43192543507171,1.87833977416426e-07,-0.380105321998655,5.89745992094401e-06,-0.187484794296637,0.0300648919678415,0.15612748027524,0.071633856358045,-0.32824135578698,0.000107985063733794,0.44425555953733,7.57087844263731e-08,-0.0955743426243954,0.271984129079331,-0.0187516159016356,0.829727600771955,-0.317394743127072,0.000186388301476233,-0.12742415078176,0.142318949671646,-0.263882341419063,0.00206417571752403,-0.0970573283723535,0.264580479123333,-0.0131891912378857,0.879776826073387,0.515762562021964,1.80036570152778e-10
"MMT00003278","MMT00003278",NA,381474,"black",-0.0955031593698184,0.272342995975316,-0.192204721216358,0.0260897635371884,-0.139995839665447,0.106670227903632,-0.207214111911279,0.0162905982416087,-0.0201677889750212,0.817085346731778,0.827223303985226,7.48157742698434e-35,0.160668179994883,0.0636660417131824,-0.400398288030585,1.63795795401214e-06,-0.558023991765492,2.4745007742603e-12,0.270831781274398,0.00155028016502894,-0.00878643715203364,0.919741444359769,0.459135183856676,2.40799962075136e-08,0.133656944352226,0.123654872802639,0.123382390701867,0.155518442841651,0.109070042384699,0.209662261004627,-0.126060214643683,0.146674677269905,-0.0895952734790234,0.30324674740697,0.0335315177857193,0.700513720686714,0.0377135021376694,0.665284103165489,0.447508997241194,5.92090907847146e-08
"MMT00013398","MMT00013398","Wnt6",22420,"black",-0.0943690619900931,0.278103711448689,-0.168388788348499,0.0517881442237657,-0.136218428917975,0.116556162097507,-0.171740624453879,0.0472353169656221,-0.0412217460725125,0.636279665192782,0.742560353935285,9.78307300262054e-25,0.195177872423222,0.0238236740424266,-0.486933258155382,2.43332122314549e-09,-0.671809113505006,6.37382885050342e-19,0.182177959992384,0.0351376250539907,0.0691276486617041,0.427391331112122,0.546515465530468,8.44163005765044e-12,-0.0882673270705854,0.310498444415771,0.0586596155590468,0.500786612974799,0.144278543417808,0.0962700179223569,-0.143188122934746,0.0988386471992906,-0.217800573070567,0.0114704934176042,0.0072763661032133,0.933500088369224,0.0419539755499536,0.630293003094156,0.405233470280844,1.19183158832796e-06
"MMT00051109","MMT00051109","AF119384",170717,"black",-0.0938241693603398,0.280900481320189,-0.115134619642345,0.185269639328781,-0.154786352567281,0.0741359055941367,-0.144528513650812,0.0956886858161036,-0.0492658517239743,0.571873790233948,0.687579200138959,4.48988669567129e-20,0.31691779048125,0.000190826417758814,-0.449133962196069,5.23176656336408e-08,-0.387218720133485,3.80044221340339e-06,0.100777608863952,0.246615943934445,-0.213208231909021,0.0133815297400348,0.473952638819579,7.27938252324091e-09,-0.0266212831702736,0.760114309995507,0.0806954928308945,0.353989292201126,-0.0592862147007015,0.496215233909744,-0.116410727763179,0.180412592306424,-0.190096523809167,0.0278060491127544,-0.013364354045315,0.878192407704021,0.0783441219478171,0.36823395927074,0.4252149826499,3.0343091041419e-07
"MMT00077174","MMT00077174",NA,NA,"black",-0.0896459355911118,0.302972312060022,-0.0286393381382068,0.74254440026718,-0.110653630509845,0.203081711407118,-0.126116876464814,0.146491743760809,-0.0431741779367578,0.620369967545245,0.654318089249832,1.00537523777858e-17,0.0226920812827161,0.794669092244843,-0.206659936412868,0.0165854162027364,-0.41366973756113,6.76137182136303e-07,0.211646058886423,0.01409221835343,0.0650415973133889,0.455275907896001,0.30608778142547,0.000322216073209228,0.151220996907705,0.0811321477415496,0.0940515809784959,0.279730959091734,0.108966709029012,0.210096903177928,-0.0959704538841021,0.269993000361189,-0.0124142403065838,0.886792197136543,-0.0439771751361073,0.613876692167882,-0.0102474232061544,0.906452553640327,0.266198979604009,0.00187784377926557
"MMT00014329","MMT00014329","4933424A10Rik",320923,"black",-0.0865764552854614,0.319894439345132,-0.138970993842285,0.109285027365007,-0.135675975486631,0.118032431839287,-0.0684261069865855,0.432107719503727,-0.0956276131375856,0.27171577785303,0.584746755115363,1.18534073280475e-13,-0.0391035967565868,0.653729093023538,-0.143252020515945,0.0986866512405392,-0.365787743910136,1.38499469243991e-05,0.17353230493342,0.0449414246981696,0.0741505832254862,0.39449918837098,0.165553788590772,0.0559168949127723,0.218086099360896,0.0113600101557077,0.505462521774963,4.6937539465225e-10,0.180064597782053,0.037349853243576,-0.124717273966813,0.15106111274849,0.0588515431275967,0.499384057444618,0.0049969019120203,0.954304816085143,-0.00172621620702186,0.984206744595504,0.173540223085356,0.044931496991918
"MMT00082906","MMT00082906","Plagl1",22634,"black",-0.0820917645336722,0.345695834115395,-0.0554486856908983,0.524553946155354,-0.071134472566197,0.414064512809699,-0.179907164705016,0.0375192401549794,-0.0195720457938428,0.822398047366682,0.683244150873062,9.46593345790696e-20,-0.0416729117326515,0.632588154243279,-0.100908405831199,0.246000112835922,-0.375719596403989,7.69331661563841e-06,0.307148675534171,0.000306367649385397,0.135873323097447,0.11749368750012,0.172067816486686,0.0468092942074276,0.282316563099263,0.000950006534501525,0.222658205442399,0.00971380931524425,0.143756454384677,0.0974932002692256,-0.105913451014553,0.223231725008937,0.104018518757625,0.231669949230031,-0.0795812181153655,0.36069615896597,0.107253888360189,0.217395495589886,0.256899328763386,0.00273168587571873
